Filename;Azimuth;Elevation;C_A;C_E;
00000860buddha;225;25;0;0
00000861buddha;225;30;0;0
00000862buddha;225;35;0;0
00000863buddha;225;40;0;0
00000864buddha;225;45;0;0
00000865buddha;225;50;0;0
00000866buddha;225;55;0;0
00000867buddha;225;60;0;0
00000868buddha;225;65;0;0
00000869buddha;225;70;0;0
00000870buddha;225;75;0;0
00000871buddha;225;80;0;0
00000872buddha;225;85;0;0
00000873buddha;225;90;0;0
00000874buddha;230;0;0;0
00000875buddha;230;5;0;0
00000876buddha;230;10;0;0
00000877buddha;230;15;0;0
00000878buddha;230;20;0;0
00000879buddha;230;25;0;0
00000880buddha;230;30;0;0
00000881buddha;230;35;0;0
00000882buddha;230;40;0;0
00000883buddha;230;45;0;0
00000884buddha;230;50;0;0
00000885buddha;230;55;0;0
00000886buddha;230;60;0;0
00000887buddha;230;65;0;0
00000888buddha;230;70;0;0
00000889buddha;230;75;0;0
00000890buddha;230;80;0;0
00000891buddha;230;85;0;0
00000892buddha;230;90;0;0
00000893buddha;235;0;0;0
00000894buddha;235;5;0;0
00000895buddha;235;10;0;0
00000896buddha;235;15;0;0
00000897buddha;235;20;0;0
00000898buddha;235;25;0;0
00000899buddha;235;30;0;0
00000900buddha;235;35;0;0
00000901buddha;235;40;0;0
00000902buddha;235;45;0;0
00000903buddha;235;50;0;0
00000904buddha;235;55;0;0
00000905buddha;235;60;0;0
00000906buddha;235;65;0;0
00000907buddha;235;70;0;0
00000908buddha;235;75;0;0
00000909buddha;235;80;0;0
00000910buddha;235;85;0;0
00000911buddha;235;90;0;0
00000912buddha;240;0;0;0
00000913buddha;240;5;0;0
00000914buddha;240;10;0;0
00000915buddha;240;15;0;0
00000916buddha;240;20;0;0
00000917buddha;240;25;0;0
00000918buddha;240;30;0;0
00000919buddha;240;35;0;0
00000920buddha;240;40;0;0
00000921buddha;240;45;0;0
00000922buddha;240;50;0;0
00000923buddha;240;55;0;0
00000924buddha;240;60;0;0
00000925buddha;240;65;0;0
00000926buddha;240;70;0;0
00000927buddha;240;75;0;0
00000928buddha;240;80;0;0
00000929buddha;240;85;0;0
